"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Passive","2023-12-12T21:13:04+00:00","Behavior Group 1","2023-12-12T21:13:03.100000+00:00",878.1,0.9,""
"Proximity","2023-12-12T21:13:04.220000+00:00","Behavior Group 2","2023-12-12T21:12:59.460000+00:00",874.46,4.76,""
"Isolation","2023-12-12T21:13:06.614000+00:00","Behavior Group 2","2023-12-12T21:13:04.220000+00:00",879.22,2.394,""
"Self-Directed","2023-12-12T21:13:09.800000+00:00","Behavior Group 1","2023-12-12T21:13:04+00:00",879.0,5.8,""
"Passive","2023-12-12T21:13:12.100000+00:00","Behavior Group 1","2023-12-12T21:13:09.800000+00:00",884.8,2.3,""
"Self-Directed","2023-12-12T21:13:19.700000+00:00","Behavior Group 1","2023-12-12T21:13:12.100000+00:00",887.1,7.6,""
"Locomotion","2023-12-12T21:13:24.900000+00:00","Behavior Group 1","2023-12-12T21:13:19.700000+00:00",894.7,5.2,""
"Manipulation","2023-12-12T21:13:32+00:00","Behavior Group 1","2023-12-12T21:13:24.900000+00:00",899.9,7.1,""
"Locomotion","2023-12-12T21:13:37.600000+00:00","Behavior Group 1","2023-12-12T21:13:32+00:00",907.0,5.6,""
"Passive","2023-12-12T21:13:41.500000+00:00","Behavior Group 1","2023-12-12T21:13:37.600000+00:00",912.6,3.9,""
"Proximity","2023-12-12T21:13:48.798000+00:00","Behavior Group 2","2023-12-12T21:13:06.614000+00:00",881.614,42.184,""
"Withdraw","2023-12-12T21:13:48.900000+00:00","","2023-12-12T21:13:48.900000+00:00",923.9,0.0,""
"Locomotion","2023-12-12T21:13:49.400000+00:00","Behavior Group 1","2023-12-12T21:13:41.500000+00:00",916.5,7.9,""
"Manipulation","2023-12-12T21:13:55.500000+00:00","Behavior Group 1","2023-12-12T21:13:49.400000+00:00",924.4,6.1,""
"Isolation","2023-12-12T21:13:57.700000+00:00","Behavior Group 2","2023-12-12T21:13:48.798000+00:00",923.798,8.902,""
