"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Isolation","2024-01-08T20:45:31.800000+00:00","Behavior Group 2","2024-01-08T20:45:20.800000+00:00",757.6,11.0,""
"Stop Groom","2024-01-08T20:45:31.800000+00:00","Behavior Group 3","2024-01-08T20:44:56.600000+00:00",733.4,35.2,""
"Stop Group 1","2024-01-08T20:45:51.700000+00:00","Behavior Group 1","2024-01-08T20:45:31.700000+00:00",768.5,20.0,""
"Social Contact","2024-01-08T20:45:51.800000+00:00","Behavior Group 2","2024-01-08T20:45:31.800000+00:00",768.6,20.0,""
"Receive Groom","2024-01-08T20:45:51.800000+00:00","Behavior Group 3","2024-01-08T20:45:31.800000+00:00",768.6,20.0,""
"Proximity","2024-01-08T20:45:56.200000+00:00","Behavior Group 2","2024-01-08T20:45:51.800000+00:00",788.6,4.4,""
"Stop Groom","2024-01-08T20:45:56.200000+00:00","Behavior Group 3","2024-01-08T20:45:51.800000+00:00",788.6,4.4,""
"Passive","2024-01-08T20:45:56.200000+00:00","Behavior Group 1","2024-01-08T20:45:51.700000+00:00",788.5,4.5,""
"Receive Groom","2024-01-08T20:47:30.500000+00:00","Behavior Group 3","2024-01-08T20:45:56.200000+00:00",793.0,94.3,""
"Stop Group 1","2024-01-08T20:47:30.500000+00:00","Behavior Group 1","2024-01-08T20:45:56.200000+00:00",793.0,94.3,""
"Withdraw","2024-01-08T20:47:30.500000+00:00","","2024-01-08T20:47:30.500000+00:00",887.3,0.0,""
"Social Contact","2024-01-08T20:47:31.300000+00:00","Behavior Group 2","2024-01-08T20:45:56.200000+00:00",793.0,95.1,""
"Approach","2024-01-08T20:47:33.700000+00:00","","2024-01-08T20:47:33.700000+00:00",890.5,0.0,""
"Proximity","2024-01-08T20:47:33.800000+00:00","Behavior Group 2","2024-01-08T20:47:31.300000+00:00",888.1,2.5,""
"Social Contact","2024-01-08T20:47:35.900000+00:00","Behavior Group 2","2024-01-08T20:47:33.800000+00:00",890.6,2.1,""
"Locomotion","2024-01-08T20:47:35.900000+00:00","Behavior Group 1","2024-01-08T20:47:30.500000+00:00",887.3,5.4,""
"Passive","2024-01-08T20:47:37.700000+00:00","Behavior Group 1","2024-01-08T20:47:35.900000+00:00",892.7,1.8,""
"Proximity","2024-01-08T20:47:40.400000+00:00","Behavior Group 2","2024-01-08T20:47:35.900000+00:00",892.7,4.5,""
"Locomotion","2024-01-08T20:47:40.900000+00:00","Behavior Group 1","2024-01-08T20:47:37.700000+00:00",894.5,3.2,""
"Withdraw","2024-01-08T20:47:40.900000+00:00","","2024-01-08T20:47:40.900000+00:00",897.7,0.0,""
"Passive","2024-01-08T20:48:01.200000+00:00","Behavior Group 1","2024-01-08T20:47:40.900000+00:00",897.7,20.3,""
"Stop Groom","2024-01-08T20:48:01.300000+00:00","Behavior Group 3","2024-01-08T20:47:30.500000+00:00",887.3,30.8,""
"Solicit Grooming","2024-01-08T20:48:03.700000+00:00","Behavior Group 3","2024-01-08T20:48:01.300000+00:00",918.1,2.4,""
"Stop Group 1","2024-01-08T20:48:03.700000+00:00","Behavior Group 1","2024-01-08T20:48:01.200000+00:00",918.0,2.5,""
"Passive","2024-01-08T20:48:13+00:00","Behavior Group 1","2024-01-08T20:48:03.700000+00:00",920.5,9.3,""
"Approach","2024-01-08T20:48:13+00:00","","2024-01-08T20:48:13+00:00",929.8,0.0,""
"Isolation","2024-01-08T20:48:14.200000+00:00","Behavior Group 2","2024-01-08T20:47:40.400000+00:00",897.2,33.8,""
"Locomotion","2024-01-08T20:48:16.600000+00:00","Behavior Group 1","2024-01-08T20:48:13+00:00",929.8,3.6,""
"Passive","2024-01-08T20:48:17.900000+00:00","Behavior Group 1","2024-01-08T20:48:16.600000+00:00",933.4,1.3,""
"Social Contact","2024-01-08T20:48:18.900000+00:00","Behavior Group 2","2024-01-08T20:48:14.200000+00:00",931.0,4.7,""
"Withdraw","2024-01-08T20:48:19.300000+00:00","","2024-01-08T20:48:19.300000+00:00",936.1,0.0,""
"Proximity","2024-01-08T20:48:23+00:00","Behavior Group 2","2024-01-08T20:48:18.900000+00:00",935.7,4.1,""
"Approach","2024-01-08T20:48:23.200000+00:00","","2024-01-08T20:48:23.200000+00:00",940.0,0.0,""
"Locomotion","2024-01-08T20:48:25.500000+00:00","Behavior Group 1","2024-01-08T20:48:17.900000+00:00",934.7,7.6,""
"Social Contact","2024-01-08T20:48:27.900000+00:00","Behavior Group 2","2024-01-08T20:48:23+00:00",939.8,4.9,""
"Passive","2024-01-08T20:49:00.700000+00:00","Behavior Group 1","2024-01-08T20:48:25.500000+00:00",942.3,35.2,""
"Stop Groom","2024-01-08T20:49:00.800000+00:00","Behavior Group 3","2024-01-08T20:48:03.700000+00:00",920.5,57.1,""
"Solicit Grooming","2024-01-08T20:49:07.800000+00:00","Behavior Group 3","2024-01-08T20:49:00.800000+00:00",977.6,7.0,""
"Stop Group 1","2024-01-08T20:49:07.800000+00:00","Behavior Group 1","2024-01-08T20:49:00.700000+00:00",977.5,7.1,""
"Proximity","2024-01-08T20:50:02.800000+00:00","Behavior Group 2","2024-01-08T20:48:27.900000+00:00",944.7,94.9,""
"Isolation","2024-01-08T20:50:06.400000+00:00","Behavior Group 2","2024-01-08T20:50:02.800000+00:00",1039.6,3.6,""
"Passive","2024-01-08T20:50:09.400000+00:00","Behavior Group 1","2024-01-08T20:49:07.800000+00:00",984.6,61.6,""
"Proximity","2024-01-08T20:50:09.500000+00:00","Behavior Group 2","2024-01-08T20:50:06.400000+00:00",1043.2,3.1,""
"Stop Groom","2024-01-08T20:50:09.500000+00:00","Behavior Group 3","2024-01-08T20:49:07.800000+00:00",984.6,61.7,""
"Receive Groom","2024-01-08T20:51:09.500000+00:00","Behavior Group 3","2024-01-08T20:50:09.500000+00:00",1046.3,60.0,""
"Social Contact","2024-01-08T20:51:09.500000+00:00","Behavior Group 2","2024-01-08T20:50:09.500000+00:00",1046.3,60.0,""
"Stop Group 1","2024-01-08T20:51:09.500000+00:00","Behavior Group 1","2024-01-08T20:50:09.400000+00:00",1046.2,60.1,""
"Passive","2024-01-08T20:51:12+00:00","Behavior Group 1","2024-01-08T20:51:09.500000+00:00",1106.3,2.5,""
"Proximity","2024-01-08T20:51:12.100000+00:00","Behavior Group 2","2024-01-08T20:51:09.500000+00:00",1106.3,2.6,""
"Stop Groom","2024-01-08T20:51:12.100000+00:00","Behavior Group 3","2024-01-08T20:51:09.500000+00:00",1106.3,2.6,""
"Stop Group 1","2024-01-08T20:51:30.600000+00:00","Behavior Group 1","2024-01-08T20:51:12+00:00",1108.8,18.6,""
"Receive Groom","2024-01-08T20:51:30.700000+00:00","Behavior Group 3","2024-01-08T20:51:12.100000+00:00",1108.9,18.6,""
"Social Contact","2024-01-08T20:51:31.400000+00:00","Behavior Group 2","2024-01-08T20:51:12.100000+00:00",1108.9,19.3,""
"Withdraw","2024-01-08T20:51:31.400000+00:00","","2024-01-08T20:51:31.400000+00:00",1128.2,0.0,""
"Proximity","2024-01-08T20:51:34.200000+00:00","Behavior Group 2","2024-01-08T20:51:31.400000+00:00",1128.2,2.8,""
"Approach","2024-01-08T20:51:34.900000+00:00","","2024-01-08T20:51:34.900000+00:00",1131.7,0.0,""
"Social Contact","2024-01-08T20:51:35.400000+00:00","Behavior Group 2","2024-01-08T20:51:34.200000+00:00",1131.0,1.2,""
"Locomotion","2024-01-08T20:51:41.800000+00:00","Behavior Group 1","2024-01-08T20:51:30.600000+00:00",1127.4,11.2,""
"Passive","2024-01-08T20:51:42.900000+00:00","Behavior Group 1","2024-01-08T20:51:41.800000+00:00",1138.6,1.1,""
"Proximity","2024-01-08T20:51:43+00:00","Behavior Group 2","2024-01-08T20:51:35.400000+00:00",1132.2,7.6,""
"Stop Groom","2024-01-08T20:51:43+00:00","Behavior Group 3","2024-01-08T20:51:30.700000+00:00",1127.5,12.3,""
"Receive Groom","2024-01-08T20:53:19.400000+00:00","Behavior Group 3","2024-01-08T20:51:43+00:00",1139.8,96.4,""
