"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Self-Directed","2025-05-27T16:23:46.600000+00:00","Behavior Group 1","2025-05-27T16:23:41.200000+00:00",802.2,5.4,""
"Passive","2025-05-27T16:23:49.300000+00:00","Behavior Group 1","2025-05-27T16:23:46.600000+00:00",807.6,2.7,""
"Self-Directed","2025-05-27T16:23:53+00:00","Behavior Group 1","2025-05-27T16:23:49.300000+00:00",810.3,3.7,""
"Isolation","2025-05-27T16:23:53+00:00","Behavior Group 2","2025-05-27T16:23:37+00:00",798.0,16.0,""
"Approach","2025-05-27T16:23:53+00:00","","2025-05-27T16:23:53+00:00",814.0,0.0,""
"Proximity","2025-05-27T16:24:07.100000+00:00","Behavior Group 2","2025-05-27T16:23:53+00:00",814.0,14.1,""
"Social Contact","2025-05-27T16:24:08.100000+00:00","Behavior Group 2","2025-05-27T16:24:07.100000+00:00",828.1,1.0,""
"Withdraw","2025-05-27T16:24:08.100000+00:00","","2025-05-27T16:24:08.100000+00:00",829.1,0.0,""
"Proximity","2025-05-27T16:24:09.100000+00:00","Behavior Group 2","2025-05-27T16:24:08.100000+00:00",829.1,1.0,""
"Locomotion","2025-05-27T16:24:09.100000+00:00","Behavior Group 1","2025-05-27T16:23:53+00:00",814.0,16.1,""
"Self-Directed","2025-05-27T16:24:21.700000+00:00","Behavior Group 1","2025-05-27T16:24:09.100000+00:00",830.1,12.6,""
"Isolation","2025-05-27T16:24:22.900000+00:00","Behavior Group 2","2025-05-27T16:24:09.100000+00:00",830.1,13.8,""
"Approach","2025-05-27T16:24:22.900000+00:00","","2025-05-27T16:24:22.900000+00:00",843.9,0.0,""
"Locomotion","2025-05-27T16:24:41.500000+00:00","Behavior Group 1","2025-05-27T16:24:21.700000+00:00",842.7,19.8,""
"Passive","2025-05-27T16:24:42.600000+00:00","Behavior Group 1","2025-05-27T16:24:41.500000+00:00",862.5,1.1,""
"Locomotion","2025-05-27T16:25:33.600000+00:00","Behavior Group 1","2025-05-27T16:24:42.600000+00:00",863.6,51.0,""
"Passive","2025-05-27T16:25:35+00:00","Behavior Group 1","2025-05-27T16:25:33.600000+00:00",914.6,1.4,""
"Proximity","2025-05-27T16:25:40.800000+00:00","Behavior Group 2","2025-05-27T16:24:22.900000+00:00",843.9,77.9,""
"Approach","2025-05-27T16:25:40.800000+00:00","","2025-05-27T16:25:40.800000+00:00",921.8,0.0,""
"Social Contact","2025-05-27T16:25:41.900000+00:00","Behavior Group 2","2025-05-27T16:25:40.800000+00:00",921.8,1.1,""
"Withdraw","2025-05-27T16:25:41.900000+00:00","","2025-05-27T16:25:41.900000+00:00",922.9,0.0,""
"Proximity","2025-05-27T16:25:47.700000+00:00","Behavior Group 2","2025-05-27T16:25:41.900000+00:00",922.9,5.8,""
"Approach","2025-05-27T16:25:47.700000+00:00","","2025-05-27T16:25:47.700000+00:00",928.7,0.0,""
"Social Contact","2025-05-27T16:25:48.700000+00:00","Behavior Group 2","2025-05-27T16:25:47.700000+00:00",928.7,1.0,""
"Withdraw","2025-05-27T16:25:48.700000+00:00","","2025-05-27T16:25:48.700000+00:00",929.7,0.0,""
"Locomotion","2025-05-27T16:26:37.300000+00:00","Behavior Group 1","2025-05-27T16:25:35+00:00",916.0,62.3,""
"Passive","2025-05-27T16:26:44+00:00","Behavior Group 1","2025-05-27T16:26:37.300000+00:00",978.3,6.7,""
"Proximity","2025-05-27T16:26:47.300000+00:00","Behavior Group 2","2025-05-27T16:25:48.700000+00:00",929.7,58.6,""
"Social Contact","2025-05-27T16:26:50.500000+00:00","Behavior Group 2","2025-05-27T16:26:47.300000+00:00",988.3,3.2,""
"Self-Directed","2025-05-27T16:26:52.900000+00:00","Behavior Group 1","2025-05-27T16:26:44+00:00",985.0,8.9,""
"Proximity","2025-05-27T16:27:08+00:00","Behavior Group 2","2025-05-27T16:26:50.500000+00:00",991.5,17.5,""
"Social Contact","2025-05-27T16:27:08.900000+00:00","Behavior Group 2","2025-05-27T16:27:08+00:00",1009.0,0.9,""
"Locomotion","2025-05-27T16:27:49+00:00","Behavior Group 1","2025-05-27T16:26:52.900000+00:00",993.9,56.1,""
"Passive","2025-05-27T16:27:49+00:00","Behavior Group 1","2025-05-27T16:27:49+00:00",1050.0,0.0,""
"Self-Directed","2025-05-27T16:27:55.500000+00:00","Behavior Group 1","2025-05-27T16:27:49+00:00",1050.0,6.5,""
"Locomotion","2025-05-27T16:28:40.700000+00:00","Behavior Group 1","2025-05-27T16:27:55.500000+00:00",1056.5,45.2,""
"Self-Directed","2025-05-27T16:28:44.200000+00:00","Behavior Group 1","2025-05-27T16:28:40.700000+00:00",1101.7,3.5,""
"Proximity","2025-05-27T16:28:50.800000+00:00","Behavior Group 2","2025-05-27T16:27:08.900000+00:00",1009.9,101.9,""
"Approach","2025-05-27T16:28:50.800000+00:00","","2025-05-27T16:28:50.800000+00:00",1111.8,0.0,""
"Social Contact","2025-05-27T16:28:51.900000+00:00","Behavior Group 2","2025-05-27T16:28:50.800000+00:00",1111.8,1.1,""
"Locomotion","2025-05-27T16:30:02.300000+00:00","Behavior Group 1","2025-05-27T16:28:44.200000+00:00",1105.2,78.1,""
"Manipulation","2025-05-27T16:30:03.600000+00:00","Behavior Group 1","2025-05-27T16:30:02.300000+00:00",1183.3,1.3,""
"Locomotion","2025-05-27T16:30:06.900000+00:00","Behavior Group 1","2025-05-27T16:30:03.600000+00:00",1184.6,3.3,""
"Self-Directed","2025-05-27T16:30:13+00:00","Behavior Group 1","2025-05-27T16:30:06.900000+00:00",1187.9,6.1,""
"Locomotion","2025-05-27T16:30:37.700000+00:00","Behavior Group 1","2025-05-27T16:30:13+00:00",1194.0,24.7,""
"Passive","2025-05-27T16:30:39.400000+00:00","Behavior Group 1","2025-05-27T16:30:37.700000+00:00",1218.7,1.7,""
"Proximity","2025-05-27T16:30:45.700000+00:00","Behavior Group 2","2025-05-27T16:28:51.900000+00:00",1112.9,113.8,""
"Locomotion","2025-05-27T16:30:45.700000+00:00","Behavior Group 1","2025-05-27T16:30:39.400000+00:00",1220.4,6.3,""
"Approach","2025-05-27T16:30:45.700000+00:00","","2025-05-27T16:30:45.700000+00:00",1226.7,0.0,""
"Social Contact","2025-05-27T16:30:47.700000+00:00","Behavior Group 2","2025-05-27T16:30:45.700000+00:00",1226.7,2.0,""
"Passive","2025-05-27T16:30:48.700000+00:00","Behavior Group 1","2025-05-27T16:30:45.700000+00:00",1226.7,3.0,""
"Proximity","2025-05-27T16:30:57.900000+00:00","Behavior Group 2","2025-05-27T16:30:47.700000+00:00",1228.7,10.2,""
"Approach","2025-05-27T16:30:57.900000+00:00","","2025-05-27T16:30:57.900000+00:00",1238.9,0.0,""
"Locomotion","2025-05-27T16:30:57.900000+00:00","Behavior Group 1","2025-05-27T16:30:48.700000+00:00",1229.7,9.2,""
"Social Contact","2025-05-27T16:30:59.500000+00:00","Behavior Group 2","2025-05-27T16:30:57.900000+00:00",1238.9,1.6,""
"Passive","2025-05-27T16:30:59.500000+00:00","Behavior Group 1","2025-05-27T16:30:57.900000+00:00",1238.9,1.6,""
"Locomotion","2025-05-27T16:31:03.800000+00:00","Behavior Group 1","2025-05-27T16:30:59.500000+00:00",1240.5,4.3,""
"Proximity","2025-05-27T16:31:05+00:00","Behavior Group 2","2025-05-27T16:30:59.500000+00:00",1240.5,5.5,""
"Social Contact","2025-05-27T16:31:06.700000+00:00","Behavior Group 2","2025-05-27T16:31:05+00:00",1246.0,1.7,""
"Passive","2025-05-27T16:31:08.700000+00:00","Behavior Group 1","2025-05-27T16:31:03.800000+00:00",1244.8,4.9,""
"Proximity","2025-05-27T16:31:16.400000+00:00","Behavior Group 2","2025-05-27T16:31:06.700000+00:00",1247.7,9.7,""
"Self-Directed","2025-05-27T16:31:17.100000+00:00","Behavior Group 1","2025-05-27T16:31:08.700000+00:00",1249.7,8.4,""
"Social Contact","2025-05-27T16:31:17.600000+00:00","Behavior Group 2","2025-05-27T16:31:16.400000+00:00",1257.4,1.2,""
"Withdraw","2025-05-27T16:31:17.600000+00:00","","2025-05-27T16:31:17.600000+00:00",1258.6,0.0,""
