"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Proximity","2025-07-21T18:03:29.400000+00:00","Behavior Group 2","2025-07-21T18:03:20+00:00",693.0,9.4,""
"Passive","2025-07-21T18:03:29.600000+00:00","Behavior Group 1","2025-07-21T18:03:20+00:00",693.0,9.6,""
"Social Contact","2025-07-21T18:03:30.300000+00:00","Behavior Group 2","2025-07-21T18:03:29.400000+00:00",702.4,0.9,""
"Withdraw","2025-07-21T18:03:30.300000+00:00","","2025-07-21T18:03:30.300000+00:00",703.3,0.0,""
"Locomotion","2025-07-21T18:03:31.500000+00:00","Behavior Group 1","2025-07-21T18:03:29.600000+00:00",702.6,1.9,""
"Proximity","2025-07-21T18:03:31.500000+00:00","Behavior Group 2","2025-07-21T18:03:30.300000+00:00",703.3,1.2,""
"Social Contact","2025-07-21T18:03:35.300000+00:00","Behavior Group 2","2025-07-21T18:03:31.500000+00:00",704.5,3.8,""
"Proximity","2025-07-21T18:03:38.300000+00:00","Behavior Group 2","2025-07-21T18:03:35.300000+00:00",708.3,3.0,""
"Stop Groom","2025-07-21T18:03:40.700000+00:00","Behavior Group 3","2025-07-21T18:03:20+00:00",693.0,20.7,""
"Passive","2025-07-21T18:03:40.700000+00:00","Behavior Group 1","2025-07-21T18:03:31.500000+00:00",704.5,9.2,""
"Stop Group 1","2025-07-21T18:03:49.300000+00:00","Behavior Group 1","2025-07-21T18:03:40.700000+00:00",713.7,8.6,""
"Receive Groom","2025-07-21T18:03:49.300000+00:00","Behavior Group 3","2025-07-21T18:03:40.700000+00:00",713.7,8.6,""
"Social Contact","2025-07-21T18:03:49.300000+00:00","Behavior Group 2","2025-07-21T18:03:38.300000+00:00",711.3,11.0,""
"Proximity","2025-07-21T18:03:50.800000+00:00","Behavior Group 2","2025-07-21T18:03:49.300000+00:00",722.3,1.5,""
"Passive","2025-07-21T18:03:51.100000+00:00","Behavior Group 1","2025-07-21T18:03:49.300000+00:00",722.3,1.8,""
"Social Contact","2025-07-21T18:03:53.700000+00:00","Behavior Group 2","2025-07-21T18:03:50.800000+00:00",723.8,2.9,""
"Withdraw","2025-07-21T18:03:53.700000+00:00","","2025-07-21T18:03:53.700000+00:00",726.7,0.0,""
"Locomotion","2025-07-21T18:03:55.500000+00:00","Behavior Group 1","2025-07-21T18:03:51.100000+00:00",724.1,4.4,""
"Proximity","2025-07-21T18:04:17.400000+00:00","Behavior Group 2","2025-07-21T18:03:53.700000+00:00",726.7,23.7,""
"Passive","2025-07-21T18:04:18.600000+00:00","Behavior Group 1","2025-07-21T18:03:55.500000+00:00",728.5,23.1,""
"Social Contact","2025-07-21T18:04:19.400000+00:00","Behavior Group 2","2025-07-21T18:04:17.400000+00:00",750.4,2.0,""
"Withdraw","2025-07-21T18:04:19.400000+00:00","","2025-07-21T18:04:19.400000+00:00",752.4,0.0,""
"Locomotion","2025-07-21T18:04:19.400000+00:00","Behavior Group 1","2025-07-21T18:04:18.600000+00:00",751.6,0.8,""
"Proximity","2025-07-21T18:04:39.300000+00:00","Behavior Group 2","2025-07-21T18:04:19.400000+00:00",752.4,19.9,""
"Social Contact","2025-07-21T18:04:45.800000+00:00","Behavior Group 2","2025-07-21T18:04:39.300000+00:00",772.3,6.5,""
"Proximity","2025-07-21T18:04:54+00:00","Behavior Group 2","2025-07-21T18:04:45.800000+00:00",778.8,8.2,""
"Withdraw","2025-07-21T18:04:54.700000+00:00","","2025-07-21T18:04:54.700000+00:00",787.7,0.0,""
