"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Solicit Grooming","2023-12-20T21:45:31.200000+00:00","Behavior Group 3","2023-12-20T21:45:29+00:00",645.0,2.2,""
"Stop Group 1","2023-12-20T21:45:31.200000+00:00","Behavior Group 1","2023-12-20T21:45:28.900000+00:00",644.9,2.3,""
"Proximity","2023-12-20T21:45:47.200000+00:00","Behavior Group 2","2023-12-20T21:45:04+00:00",620.0,43.2,""
"Isolation","2023-12-20T21:45:49.600000+00:00","Behavior Group 2","2023-12-20T21:45:47.200000+00:00",663.2,2.4,""
"Proximity","2023-12-20T21:45:50.900000+00:00","Behavior Group 2","2023-12-20T21:45:49.600000+00:00",665.6,1.3,""
"Isolation","2023-12-20T21:46:04.400000+00:00","Behavior Group 2","2023-12-20T21:45:50.900000+00:00",666.9,13.5,""
"No Response","2023-12-20T21:46:24.200000+00:00","","2023-12-20T21:46:24.200000+00:00",700.2,0.0,""
"Passive","2023-12-20T21:46:34.500000+00:00","Behavior Group 1","2023-12-20T21:45:31.200000+00:00",647.2,63.3,""
"Proximity","2023-12-20T21:46:35.600000+00:00","Behavior Group 2","2023-12-20T21:46:04.400000+00:00",680.4,31.2,""
"Self Directed","2023-12-20T21:46:46.100000+00:00","Behavior Group 1","2023-12-20T21:46:34.500000+00:00",710.5,11.6,""
"Passive","2023-12-20T21:47:08.400000+00:00","Behavior Group 1","2023-12-20T21:46:46.100000+00:00",722.1,22.3,""
"Social Contact","2023-12-20T21:47:19.500000+00:00","Behavior Group 2","2023-12-20T21:46:35.600000+00:00",711.6,43.9,""
"Self Directed","2023-12-20T21:47:22.200000+00:00","Behavior Group 1","2023-12-20T21:47:08.400000+00:00",744.4,13.8,""
"Proximity","2023-12-20T21:47:22.500000+00:00","Behavior Group 2","2023-12-20T21:47:19.500000+00:00",755.5,3.0,""
"Passive","2023-12-20T21:47:23.300000+00:00","Behavior Group 1","2023-12-20T21:47:22.200000+00:00",758.2,1.1,""
"Stop Groom","2023-12-20T21:47:23.400000+00:00","Behavior Group 3","2023-12-20T21:45:31.200000+00:00",647.2,112.2,""
"Social Contact","2023-12-20T21:47:23.800000+00:00","Behavior Group 2","2023-12-20T21:47:22.500000+00:00",758.5,1.3,""
"Yawn","2023-12-20T21:47:25.200000+00:00","","2023-12-20T21:47:25.200000+00:00",761.2,0.0,""
"Stop Group 1","2023-12-20T21:47:25.900000+00:00","Behavior Group 1","2023-12-20T21:47:23.300000+00:00",759.3,2.6,""
"Solicit Grooming","2023-12-20T21:47:26+00:00","Behavior Group 3","2023-12-20T21:47:23.400000+00:00",759.4,2.6,""
"Proximity","2023-12-20T21:47:27.400000+00:00","Behavior Group 2","2023-12-20T21:47:23.800000+00:00",759.8,3.6,""
"Passive","2023-12-20T21:47:28.300000+00:00","Behavior Group 1","2023-12-20T21:47:25.900000+00:00",761.9,2.4,""
"Stop Groom","2023-12-20T21:47:28.400000+00:00","Behavior Group 3","2023-12-20T21:47:26+00:00",762.0,2.4,""
"Stop Group 1","2023-12-20T21:47:34.100000+00:00","Behavior Group 1","2023-12-20T21:47:28.300000+00:00",764.3,5.8,""
"Receive Groom","2023-12-20T21:47:34.200000+00:00","Behavior Group 3","2023-12-20T21:47:28.400000+00:00",764.4,5.8,""
"Passive","2023-12-20T21:47:39.300000+00:00","Behavior Group 1","2023-12-20T21:47:34.100000+00:00",770.1,5.2,""
"Stop Groom","2023-12-20T21:47:39.400000+00:00","Behavior Group 3","2023-12-20T21:47:34.200000+00:00",770.2,5.2,""
"Stop Group 1","2023-12-20T21:47:44.300000+00:00","Behavior Group 1","2023-12-20T21:47:39.300000+00:00",775.3,5.0,""
"Solicit Grooming","2023-12-20T21:47:44.400000+00:00","Behavior Group 3","2023-12-20T21:47:39.400000+00:00",775.4,5.0,""
"Social Contact","2023-12-20T21:47:51.600000+00:00","Behavior Group 2","2023-12-20T21:47:27.400000+00:00",763.4,24.2,""
"Passive","2023-12-20T21:47:51.800000+00:00","Behavior Group 1","2023-12-20T21:47:44.300000+00:00",780.3,7.5,""
"Withdraw","2023-12-20T21:47:52.700000+00:00","","2023-12-20T21:47:52.700000+00:00",788.7,0.0,""
"Locomotion","2023-12-20T21:47:53.600000+00:00","Behavior Group 1","2023-12-20T21:47:51.800000+00:00",787.8,1.8,""
"Self Directed","2023-12-20T21:48:03.300000+00:00","Behavior Group 1","2023-12-20T21:47:53.600000+00:00",789.6,9.7,""
"Stop Group 1","2023-12-20T21:48:03.300000+00:00","Behavior Group 1","2023-12-20T21:48:03.300000+00:00",799.3,0.0,""
"Passive","2023-12-20T21:48:04.200000+00:00","Behavior Group 1","2023-12-20T21:48:03.300000+00:00",799.3,0.9,""
"Locomotion","2023-12-20T21:48:06.300000+00:00","Behavior Group 1","2023-12-20T21:48:04.200000+00:00",800.2,2.1,""
"Passive","2023-12-20T21:48:07.500000+00:00","Behavior Group 1","2023-12-20T21:48:06.300000+00:00",802.3,1.2,""
"Stop Groom","2023-12-20T21:48:08.100000+00:00","Behavior Group 3","2023-12-20T21:47:44.400000+00:00",780.4,23.7,""
"Self Directed","2023-12-20T21:48:08.100000+00:00","Behavior Group 1","2023-12-20T21:48:07.500000+00:00",803.5,0.6,""
"Solicit Grooming","2023-12-20T21:48:22.100000+00:00","Behavior Group 3","2023-12-20T21:48:08.100000+00:00",804.1,14.0,""
"Stop Group 1","2023-12-20T21:48:22.100000+00:00","Behavior Group 1","2023-12-20T21:48:08.100000+00:00",804.1,14.0,""
"Passive","2023-12-20T21:49:09.500000+00:00","Behavior Group 1","2023-12-20T21:48:22.100000+00:00",818.1,47.4,""
"Self Directed","2023-12-20T21:49:17.500000+00:00","Behavior Group 1","2023-12-20T21:49:09.500000+00:00",865.5,8.0,""
"Passive","2023-12-20T21:49:18.900000+00:00","Behavior Group 1","2023-12-20T21:49:17.500000+00:00",873.5,1.4,""
"Stop Groom","2023-12-20T21:49:19+00:00","Behavior Group 3","2023-12-20T21:48:22.100000+00:00",818.1,56.9,""
"Solicit Grooming","2023-12-20T21:49:21.700000+00:00","Behavior Group 3","2023-12-20T21:49:19+00:00",875.0,2.7,""
"Stop Group 1","2023-12-20T21:49:21.700000+00:00","Behavior Group 1","2023-12-20T21:49:18.900000+00:00",874.9,2.8,""
"Passive","2023-12-20T21:49:22.700000+00:00","Behavior Group 1","2023-12-20T21:49:21.700000+00:00",877.7,1.0,""
"Self Directed","2023-12-20T21:49:28.900000+00:00","Behavior Group 1","2023-12-20T21:49:22.700000+00:00",878.7,6.2,""
"Stop Groom","2023-12-20T21:49:31.900000+00:00","Behavior Group 3","2023-12-20T21:49:21.700000+00:00",877.7,10.2,""
"Passive","2023-12-20T21:49:31.900000+00:00","Behavior Group 1","2023-12-20T21:49:28.900000+00:00",884.9,3.0,""
"Solicit Grooming","2023-12-20T21:49:49.500000+00:00","Behavior Group 3","2023-12-20T21:49:31.900000+00:00",887.9,17.6,""
"Stop Group 1","2023-12-20T21:49:49.500000+00:00","Behavior Group 1","2023-12-20T21:49:31.900000+00:00",887.9,17.6,""
"Proximity","2023-12-20T21:49:58.400000+00:00","Behavior Group 2","2023-12-20T21:47:51.600000+00:00",787.6,126.8,""
"Stop Groom","2023-12-20T21:49:58.400000+00:00","Behavior Group 3","2023-12-20T21:49:49.500000+00:00",905.5,8.9,""
"Self Directed","2023-12-20T21:49:58.400000+00:00","Behavior Group 1","2023-12-20T21:49:49.500000+00:00",905.5,8.9,""
"Receive Groom","2023-12-20T21:50:18.900000+00:00","Behavior Group 3","2023-12-20T21:49:58.400000+00:00",914.4,20.5,""
"Social Contact","2023-12-20T21:50:18.900000+00:00","Behavior Group 2","2023-12-20T21:49:58.400000+00:00",914.4,20.5,""
"Stop Groom","2023-12-20T21:50:18.900000+00:00","Behavior Group 3","2023-12-20T21:50:18.900000+00:00",934.9,0.0,""
"Stop Group 1","2023-12-20T21:50:24.100000+00:00","Behavior Group 1","2023-12-20T21:49:58.400000+00:00",914.4,25.7,""
"Solicit Grooming","2023-12-20T21:50:24.200000+00:00","Behavior Group 3","2023-12-20T21:50:18.900000+00:00",934.9,5.3,""
"Passive","2023-12-20T21:50:24.600000+00:00","Behavior Group 1","2023-12-20T21:50:24.100000+00:00",940.1,0.5,""
