"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Proximity","2023-12-08T20:33:40.500000+00:00","Behavior Group 2","2023-12-08T20:33:00.300000+00:00",365.0,40.2,""
"Receive Groom","2023-12-08T20:36:00.199000+00:00","Behavior Group 3","2023-12-08T20:33:40.500000+00:00",405.2,139.699,""
"Social Contact","2023-12-08T20:36:00.199000+00:00","Behavior Group 2","2023-12-08T20:33:40.500000+00:00",405.2,139.699,""
"Stop Group 1","2023-12-08T20:36:00.199000+00:00","Behavior Group 1","2023-12-08T20:33:37+00:00",401.7,143.199,""
"Passive","2023-12-08T20:36:00.699000+00:00","Behavior Group 1","2023-12-08T20:36:00.199000+00:00",544.899,0.5,""
"Stop Groom","2023-12-08T20:36:00.800000+00:00","Behavior Group 3","2023-12-08T20:36:00.199000+00:00",544.899,0.601,""
"Proximity","2023-12-08T20:36:07+00:00","Behavior Group 2","2023-12-08T20:36:00.199000+00:00",544.899,6.801,""
"Solicit Grooming","2023-12-08T20:36:07+00:00","Behavior Group 3","2023-12-08T20:36:00.800000+00:00",545.5,6.2,""
"Stop Group 1","2023-12-08T20:36:23.199000+00:00","Behavior Group 1","2023-12-08T20:36:00.699000+00:00",545.399,22.5,""
"Receive Groom","2023-12-08T20:36:23.300000+00:00","Behavior Group 3","2023-12-08T20:36:07+00:00",551.7,16.3,""
"Social Contact","2023-12-08T20:36:23.300000+00:00","Behavior Group 2","2023-12-08T20:36:07+00:00",551.7,16.3,""
"Passive","2023-12-08T20:36:33.099000+00:00","Behavior Group 1","2023-12-08T20:36:23.199000+00:00",567.899,9.9,""
"Proximity","2023-12-08T20:36:35.500000+00:00","Behavior Group 2","2023-12-08T20:36:23.300000+00:00",568.0,12.2,""
"Self Directed","2023-12-08T20:36:36.500000+00:00","Behavior Group 1","2023-12-08T20:36:33.099000+00:00",577.799,3.401,""
"Passive","2023-12-08T20:36:38.400000+00:00","Behavior Group 1","2023-12-08T20:36:36.500000+00:00",581.2,1.9,""
"Locomotion","2023-12-08T20:36:40.400000+00:00","Behavior Group 1","2023-12-08T20:36:38.400000+00:00",583.1,2.0,""
"Isolation","2023-12-08T20:36:43.699000+00:00","Behavior Group 2","2023-12-08T20:36:35.500000+00:00",580.2,8.199,""
"Stop Groom","2023-12-08T20:36:51.199000+00:00","Behavior Group 3","2023-12-08T20:36:23.300000+00:00",568.0,27.899,""
"Passive","2023-12-08T20:36:51.199000+00:00","Behavior Group 1","2023-12-08T20:36:40.400000+00:00",585.1,10.799,""
"Stop Group 1","2023-12-08T20:37:45.199000+00:00","Behavior Group 1","2023-12-08T20:36:51.199000+00:00",595.899,54.0,""
"Receive Groom","2023-12-08T20:37:45.300000+00:00","Behavior Group 3","2023-12-08T20:36:51.199000+00:00",595.899,54.101,""
"Social Contact","2023-12-08T20:37:45.300000+00:00","Behavior Group 2","2023-12-08T20:36:43.699000+00:00",588.399,61.601,""
"Passive","2023-12-08T20:37:46.800000+00:00","Behavior Group 1","2023-12-08T20:37:45.199000+00:00",649.899,1.601,""
"Proximity","2023-12-08T20:37:46.900000+00:00","Behavior Group 2","2023-12-08T20:37:45.300000+00:00",650.0,1.6,""
"Stop Groom","2023-12-08T20:37:46.900000+00:00","Behavior Group 3","2023-12-08T20:37:45.300000+00:00",650.0,1.6,""
"Receive Groom","2023-12-08T20:38:07+00:00","Behavior Group 3","2023-12-08T20:37:46.900000+00:00",651.6,20.1,""
"Social Contact","2023-12-08T20:38:07+00:00","Behavior Group 2","2023-12-08T20:37:46.900000+00:00",651.6,20.1,""
"Stop Group 1","2023-12-08T20:38:07+00:00","Behavior Group 1","2023-12-08T20:37:46.800000+00:00",651.5,20.2,""
"Passive","2023-12-08T20:38:09.500000+00:00","Behavior Group 1","2023-12-08T20:38:07+00:00",671.7,2.5,""
"Proximity","2023-12-08T20:38:09.599000+00:00","Behavior Group 2","2023-12-08T20:38:07+00:00",671.7,2.599,""
"Stop Groom","2023-12-08T20:38:09.599000+00:00","Behavior Group 3","2023-12-08T20:38:07+00:00",671.7,2.599,""
"Stop Group 1","2023-12-08T20:38:45.099000+00:00","Behavior Group 1","2023-12-08T20:38:09.500000+00:00",674.2,35.599,""
"Receive Groom","2023-12-08T20:38:45.199000+00:00","Behavior Group 3","2023-12-08T20:38:09.599000+00:00",674.299,35.6,""
"Social Contact","2023-12-08T20:38:45.199000+00:00","Behavior Group 2","2023-12-08T20:38:09.599000+00:00",674.299,35.6,""
"Passive","2023-12-08T20:38:51.900000+00:00","Behavior Group 1","2023-12-08T20:38:45.099000+00:00",709.799,6.801,""
"Proximity","2023-12-08T20:38:52+00:00","Behavior Group 2","2023-12-08T20:38:45.199000+00:00",709.899,6.801,""
"Stop Groom","2023-12-08T20:38:52+00:00","Behavior Group 3","2023-12-08T20:38:45.199000+00:00",709.899,6.801,""
"Social Contact","2023-12-08T20:38:53.900000+00:00","Behavior Group 2","2023-12-08T20:38:52+00:00",716.7,1.9,""
"Receive Groom","2023-12-08T20:38:53.900000+00:00","Behavior Group 3","2023-12-08T20:38:52+00:00",716.7,1.9,""
"Stop Group 1","2023-12-08T20:38:53.900000+00:00","Behavior Group 1","2023-12-08T20:38:51.900000+00:00",716.6,2.0,""
"Passive","2023-12-08T20:38:54.900000+00:00","Behavior Group 1","2023-12-08T20:38:53.900000+00:00",718.6,1.0,""
"Withdraw","2023-12-08T20:38:56.500000+00:00","","2023-12-08T20:38:56.500000+00:00",721.2,0.0,""
"Proximity","2023-12-08T20:38:56.699000+00:00","Behavior Group 2","2023-12-08T20:38:53.900000+00:00",718.6,2.799,""
"Locomotion","2023-12-08T20:38:57.300000+00:00","Behavior Group 1","2023-12-08T20:38:54.900000+00:00",719.6,2.4,""
"Passive","2023-12-08T20:39:00.699000+00:00","Behavior Group 1","2023-12-08T20:38:57.300000+00:00",722.0,3.399,""
"Isolation","2023-12-08T20:39:05.900000+00:00","Behavior Group 2","2023-12-08T20:38:56.699000+00:00",721.399,9.201,""
"Stop Groom","2023-12-08T20:39:05.900000+00:00","Behavior Group 3","2023-12-08T20:38:53.900000+00:00",718.6,12.0,""
"Self Directed","2023-12-08T20:39:07.099000+00:00","Behavior Group 1","2023-12-08T20:39:00.699000+00:00",725.399,6.4,""
"Stop Group 1","2023-12-08T20:40:30.199000+00:00","Behavior Group 1","2023-12-08T20:39:07.099000+00:00",731.799,83.1,""
"Passive","2023-12-08T20:40:30.199000+00:00","Behavior Group 1","2023-12-08T20:40:30.199000+00:00",814.899,0.0,""
"Withdraw","2023-12-08T20:40:30.199000+00:00","","2023-12-08T20:40:30.199000+00:00",814.899,0.0,""
"Social Contact","2023-12-08T20:40:30.300000+00:00","Behavior Group 2","2023-12-08T20:39:05.900000+00:00",730.6,84.4,""
"Receive Groom","2023-12-08T20:40:30.300000+00:00","Behavior Group 3","2023-12-08T20:39:05.900000+00:00",730.6,84.4,""
"Proximity","2023-12-08T20:40:31+00:00","Behavior Group 2","2023-12-08T20:40:30.300000+00:00",815.0,0.7,""
"Locomotion","2023-12-08T20:40:31.800000+00:00","Behavior Group 1","2023-12-08T20:40:30.199000+00:00",814.899,1.601,""
"Isolation","2023-12-08T20:40:36.699000+00:00","Behavior Group 2","2023-12-08T20:40:31+00:00",815.7,5.699,""
"Proximity","2023-12-08T20:40:44.300000+00:00","Behavior Group 2","2023-12-08T20:40:36.699000+00:00",821.399,7.601,""
"Passive","2023-12-08T20:40:51.500000+00:00","Behavior Group 1","2023-12-08T20:40:31.800000+00:00",816.5,19.7,""
"Self Directed","2023-12-08T20:40:53.699000+00:00","Behavior Group 1","2023-12-08T20:40:51.500000+00:00",836.2,2.199,""
"Stop Group 1","2023-12-08T20:40:53.699000+00:00","Behavior Group 1","2023-12-08T20:40:53.699000+00:00",838.399,0.0,""
"Passive","2023-12-08T20:41:12.400000+00:00","Behavior Group 1","2023-12-08T20:40:53.699000+00:00",838.399,18.701,""
"Social Contact","2023-12-08T20:41:13.599000+00:00","Behavior Group 2","2023-12-08T20:40:44.300000+00:00",829.0,29.299,""
"Self Directed","2023-12-08T20:41:15.900000+00:00","Behavior Group 1","2023-12-08T20:41:12.400000+00:00",857.1,3.5,""
"Proximity","2023-12-08T20:41:15.900000+00:00","Behavior Group 2","2023-12-08T20:41:13.599000+00:00",858.299,2.301,""
"Passive","2023-12-08T20:41:21.699000+00:00","Behavior Group 1","2023-12-08T20:41:15.900000+00:00",860.6,5.799,""
"Stop Groom","2023-12-08T20:41:21.800000+00:00","Behavior Group 3","2023-12-08T20:40:30.300000+00:00",815.0,51.5,""
"Stop Group 1","2023-12-08T20:42:08.599000+00:00","Behavior Group 1","2023-12-08T20:41:21.699000+00:00",866.399,46.9,""
"Passive","2023-12-08T20:42:08.599000+00:00","Behavior Group 1","2023-12-08T20:42:08.599000+00:00",913.299,0.0,""
"Receive Groom","2023-12-08T20:42:08.699000+00:00","Behavior Group 3","2023-12-08T20:41:21.800000+00:00",866.5,46.899,""
"Social Contact","2023-12-08T20:42:08.699000+00:00","Behavior Group 2","2023-12-08T20:41:15.900000+00:00",860.6,52.799,""
"Withdraw","2023-12-08T20:42:11.300000+00:00","","2023-12-08T20:42:11.300000+00:00",916.0,0.0,""
"Locomotion","2023-12-08T20:42:14.300000+00:00","Behavior Group 1","2023-12-08T20:42:08.599000+00:00",913.299,5.701,""
"Passive","2023-12-08T20:42:15.099000+00:00","Behavior Group 1","2023-12-08T20:42:14.300000+00:00",919.0,0.799,""
"Proximity","2023-12-08T20:42:16+00:00","Behavior Group 2","2023-12-08T20:42:08.699000+00:00",913.399,7.301,""
"Stop Groom","2023-12-08T20:42:16+00:00","Behavior Group 3","2023-12-08T20:42:08.699000+00:00",913.399,7.301,""
"Self Directed","2023-12-08T20:42:16.300000+00:00","Behavior Group 1","2023-12-08T20:42:15.099000+00:00",919.799,1.201,""
