"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Withdraw","2023-12-04T20:26:34.800000+00:00","","2023-12-04T20:26:34.800000+00:00",591.2,0.0,""
"Social Contact","2023-12-04T20:26:35.400000+00:00","Behavior Group 2","2023-12-04T20:26:11.500000+00:00",567.9,23.9,""
"Locomotion","2023-12-04T20:26:40.100000+00:00","Behavior Group 1","2023-12-04T20:26:34.800000+00:00",591.2,5.3,""
"Proximity","2023-12-04T20:26:47.800000+00:00","Behavior Group 2","2023-12-04T20:26:35.400000+00:00",591.8,12.4,""
"Approach","2023-12-04T20:26:47.800000+00:00","","2023-12-04T20:26:47.800000+00:00",604.2,0.0,""
"Passive","2023-12-04T20:26:51.800000+00:00","Behavior Group 1","2023-12-04T20:26:40.100000+00:00",596.5,11.7,""
"Self Directed","2023-12-04T20:26:57.700000+00:00","Behavior Group 1","2023-12-04T20:26:51.800000+00:00",608.2,5.9,""
"Passive","2023-12-04T20:27:03.600000+00:00","Behavior Group 1","2023-12-04T20:26:57.700000+00:00",614.1,5.9,""
"Social Contact","2023-12-04T20:27:05.600000+00:00","Behavior Group 2","2023-12-04T20:26:47.800000+00:00",604.2,17.8,""
"Isolation","2023-12-04T20:27:05.600000+00:00","Behavior Group 2","2023-12-04T20:27:05.600000+00:00",622.0,0.0,""
"Self Directed","2023-12-04T20:27:13.900000+00:00","Behavior Group 1","2023-12-04T20:27:03.600000+00:00",620.0,10.3,""
"Passive","2023-12-04T20:27:37.600000+00:00","Behavior Group 1","2023-12-04T20:27:13.900000+00:00",630.3,23.7,""
"Self Directed","2023-12-04T20:27:56.900000+00:00","Behavior Group 1","2023-12-04T20:27:37.600000+00:00",654.0,19.3,""
"Passive","2023-12-04T20:28:11.100000+00:00","Behavior Group 1","2023-12-04T20:27:56.900000+00:00",673.3,14.2,""
"Self Directed","2023-12-04T20:28:16.300000+00:00","Behavior Group 1","2023-12-04T20:28:11.100000+00:00",687.5,5.2,""
"Passive","2023-12-04T20:28:17.700000+00:00","Behavior Group 1","2023-12-04T20:28:16.300000+00:00",692.7,1.4,""
"Proximity","2023-12-04T20:28:25.400000+00:00","Behavior Group 2","2023-12-04T20:27:05.600000+00:00",622.0,79.8,""
"Withdraw","2023-12-04T20:28:25.400000+00:00","","2023-12-04T20:28:25.400000+00:00",701.8,0.0,""
"Locomotion","2023-12-04T20:28:26.300000+00:00","Behavior Group 1","2023-12-04T20:28:17.700000+00:00",694.1,8.6,""
"Isolation","2023-12-04T20:28:27.700000+00:00","Behavior Group 2","2023-12-04T20:28:25.400000+00:00",701.8,2.3,""
"Manipulation","2023-12-04T20:28:35.100000+00:00","Behavior Group 1","2023-12-04T20:28:26.300000+00:00",702.7,8.8,""
"Proximity","2023-12-04T20:28:39.400000+00:00","Behavior Group 2","2023-12-04T20:28:27.700000+00:00",704.1,11.7,""
"Withdraw","2023-12-04T20:28:39.400000+00:00","","2023-12-04T20:28:39.400000+00:00",715.8,0.0,""
"Locomotion","2023-12-04T20:28:39.500000+00:00","Behavior Group 1","2023-12-04T20:28:35.100000+00:00",711.5,4.4,""
"Passive","2023-12-04T20:28:47.200000+00:00","Behavior Group 1","2023-12-04T20:28:39.500000+00:00",715.9,7.7,""
"Isolation","2023-12-04T20:28:47.200000+00:00","Behavior Group 2","2023-12-04T20:28:39.400000+00:00",715.8,7.8,""
"Self Directed","2023-12-04T20:28:50.300000+00:00","Behavior Group 1","2023-12-04T20:28:47.200000+00:00",723.6,3.1,""
"Stop Groom","2023-12-04T20:28:50.400000+00:00","Behavior Group 3","2023-12-04T20:25:56.900000+00:00",553.3,173.5,""
"Proximity","2023-12-04T20:28:54+00:00","Behavior Group 2","2023-12-04T20:28:47.200000+00:00",723.6,6.8,""
"Solicit Grooming","2023-12-04T20:28:54+00:00","Behavior Group 3","2023-12-04T20:28:50.400000+00:00",726.8,3.6,""
"Receive Groom","2023-12-04T20:29:01.100000+00:00","Behavior Group 3","2023-12-04T20:28:54+00:00",730.4,7.1,""
