"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Passive","2025-07-09T21:31:23.500000+00:00","Behavior Group 1","2025-07-09T21:31:19.500000+00:00",406.5,4.0,""
"Proximity","2025-07-09T21:31:25.700000+00:00","Behavior Group 2","2025-07-09T21:31:18+00:00",405.0,7.7,""
"Social Contact","2025-07-09T21:31:27.700000+00:00","Behavior Group 2","2025-07-09T21:31:25.700000+00:00",412.7,2.0,""
"Proximity","2025-07-09T21:31:45.700000+00:00","Behavior Group 2","2025-07-09T21:31:27.700000+00:00",414.7,18.0,""
"Approach","2025-07-09T21:31:45.700000+00:00","","2025-07-09T21:31:45.700000+00:00",432.7,0.0,""
"Locomotion","2025-07-09T21:31:47.300000+00:00","Behavior Group 1","2025-07-09T21:31:23.500000+00:00",410.5,23.8,""
"Social Contact","2025-07-09T21:31:47.300000+00:00","Behavior Group 2","2025-07-09T21:31:45.700000+00:00",432.7,1.6,""
"Withdraw","2025-07-09T21:31:47.300000+00:00","","2025-07-09T21:31:47.300000+00:00",434.3,0.0,""
"Proximity","2025-07-09T21:31:52+00:00","Behavior Group 2","2025-07-09T21:31:47.300000+00:00",434.3,4.7,""
"Self-Directed","2025-07-09T21:31:53.800000+00:00","Behavior Group 1","2025-07-09T21:31:47.300000+00:00",434.3,6.5,""
"Social Contact","2025-07-09T21:31:55.200000+00:00","Behavior Group 2","2025-07-09T21:31:52+00:00",439.0,3.2,""
"Passive","2025-07-09T21:32:07.100000+00:00","Behavior Group 1","2025-07-09T21:31:53.800000+00:00",440.8,13.3,""
"Self-Directed","2025-07-09T21:32:10.700000+00:00","Behavior Group 1","2025-07-09T21:32:07.100000+00:00",454.1,3.6,""
"Proximity","2025-07-09T21:32:32.500000+00:00","Behavior Group 2","2025-07-09T21:31:55.200000+00:00",442.2,37.3,""
"Social Contact","2025-07-09T21:32:33.600000+00:00","Behavior Group 2","2025-07-09T21:32:32.500000+00:00",479.5,1.1,""
