"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Social Contact","2025-05-14T19:20:13.200000+00:00","Behavior Group 2","2025-05-14T19:20:04.200000+00:00",939.2,9.0,""
"Passive","2025-05-14T19:20:15.400000+00:00","Behavior Group 1","2025-05-14T19:19:40.200000+00:00",915.2,35.2,""
"Proximity","2025-05-14T19:20:15.800000+00:00","Behavior Group 2","2025-05-14T19:20:13.200000+00:00",948.2,2.6,""
"Social Contact","2025-05-14T19:20:17.100000+00:00","Behavior Group 2","2025-05-14T19:20:15.800000+00:00",950.8,1.3,""
"Self Directed","2025-05-14T19:20:17.100000+00:00","Behavior Group 1","2025-05-14T19:20:15.400000+00:00",950.4,1.7,""
"Withdraw","2025-05-14T19:20:17.100000+00:00","","2025-05-14T19:20:17.100000+00:00",952.1,0.0,""
"Locomotion","2025-05-14T19:20:18.100000+00:00","Behavior Group 1","2025-05-14T19:20:17.100000+00:00",952.1,1.0,""
"Proximity","2025-05-14T19:20:30.900000+00:00","Behavior Group 2","2025-05-14T19:20:17.100000+00:00",952.1,13.8,""
"Passive","2025-05-14T19:20:31.400000+00:00","Behavior Group 1","2025-05-14T19:20:18.100000+00:00",953.1,13.3,""
"Social Contact","2025-05-14T19:20:32+00:00","Behavior Group 2","2025-05-14T19:20:30.900000+00:00",965.9,1.1,""
"Locomotion","2025-05-14T19:20:32.500000+00:00","Behavior Group 1","2025-05-14T19:20:31.400000+00:00",966.4,1.1,""
"Passive","2025-05-14T19:20:45.400000+00:00","Behavior Group 1","2025-05-14T19:20:32.500000+00:00",967.5,12.9,""
"Locomotion","2025-05-14T19:20:46.599000+00:00","Behavior Group 1","2025-05-14T19:20:45.400000+00:00",980.4,1.199,""
"Passive","2025-05-14T19:20:50.900000+00:00","Behavior Group 1","2025-05-14T19:20:46.599000+00:00",981.599,4.301,""
"Proximity","2025-05-14T19:20:54+00:00","Behavior Group 2","2025-05-14T19:20:32+00:00",967.0,22.0,""
"Receive Groom","2025-05-14T19:20:57.200000+00:00","Behavior Group 3","2025-05-14T19:20:54+00:00",989.0,3.2,""
"Social Contact","2025-05-14T19:20:58.300000+00:00","Behavior Group 2","2025-05-14T19:20:54+00:00",989.0,4.3,""
"Self Directed","2025-05-14T19:20:58.900000+00:00","Behavior Group 1","2025-05-14T19:20:50.900000+00:00",985.9,8.0,""
"Passive","2025-05-14T19:21:02+00:00","Behavior Group 1","2025-05-14T19:20:58.900000+00:00",993.9,3.1,""
"Locomotion","2025-05-14T19:21:13.300000+00:00","Behavior Group 1","2025-05-14T19:21:02+00:00",997.0,11.3,""
"Proximity","2025-05-14T19:21:15.800000+00:00","Behavior Group 2","2025-05-14T19:20:58.300000+00:00",993.3,17.5,""
"Social Contact","2025-05-14T19:21:18.200000+00:00","Behavior Group 2","2025-05-14T19:21:15.800000+00:00",1010.8,2.4,""
"Passive","2025-05-14T19:21:19+00:00","Behavior Group 1","2025-05-14T19:21:13.300000+00:00",1008.3,5.7,""
"Self Directed","2025-05-14T19:21:20.200000+00:00","Behavior Group 1","2025-05-14T19:21:19+00:00",1014.0,1.2,""
"Passive","2025-05-14T19:21:20.700000+00:00","Behavior Group 1","2025-05-14T19:21:20.200000+00:00",1015.2,0.5,""
"Self Directed","2025-05-14T19:21:24+00:00","Behavior Group 1","2025-05-14T19:21:20.700000+00:00",1015.7,3.3,""
"Proximity","2025-05-14T19:21:27.700000+00:00","Behavior Group 2","2025-05-14T19:21:18.200000+00:00",1013.2,9.5,""
"Passive","2025-05-14T19:21:28+00:00","Behavior Group 1","2025-05-14T19:21:24+00:00",1019.0,4.0,""
"Locomotion","2025-05-14T19:21:29.800000+00:00","Behavior Group 1","2025-05-14T19:21:28+00:00",1023.0,1.8,""
"Social Contact","2025-05-14T19:21:33.300000+00:00","Behavior Group 2","2025-05-14T19:21:27.700000+00:00",1022.7,5.6,""
"Passive","2025-05-14T19:21:33.400000+00:00","Behavior Group 1","2025-05-14T19:21:29.800000+00:00",1024.8,3.6,""
"Proximity","2025-05-14T19:21:35.400000+00:00","Behavior Group 2","2025-05-14T19:21:33.300000+00:00",1028.3,2.1,""
"Approach","2025-05-14T19:21:35.400000+00:00","","2025-05-14T19:21:35.400000+00:00",1030.4,0.0,""
